,symbol,buy_exchange,sell_exchange,profit_percent,profit_abs,running_balance,timestamp
1269,ETHUSDT,OKX,Bybit,0.0002311047691122537,0.6290390349319425,2722.5072475560273,2024-09-07 04:48:33.625247
1270,BTCUSDT,Huobi,Bybit,0.0010513000878340068,2.8621721084843714,2725.3694196645115,2024-09-07 04:48:33.876691
1271,SOLUSDT,Binance,Bybit,0.001306472074003643,3.5606190381351994,2728.9300387026465,2024-09-07 04:48:35.280095
1272,ETHUSDT,Binance,Bybit,0.002729749693745228,7.449295937400702,2736.379334640047,2024-09-07 04:48:35.355623
1273,BTCUSDT,Binance,Bybit,0.0011225450522192966,3.0717090830953158,2739.4510437231424,2024-09-07 04:48:35.545040
1274,ETHUSDT,Huobi,Bybit,0.002197039541311648,6.018682264547208,2745.46972598769,2024-09-07 04:48:35.717746
1275,DOGEUSDT,OKX,Bybit,5.927977839339724e-05,0.16275083694233128,2745.6324768246322,2024-09-07 04:48:37.422578
1276,SOLUSDT,OKX,Bybit,7.748478701824187e-05,0.21274474769712454,2745.8452215723296,2024-09-07 04:48:37.627347
1277,DOGEUSDT,Binance,Bybit,0.0018400044400044132,5.052367399257989,2750.8975889715875,2024-09-07 04:48:37.860655
1278,ETHUSDT,OKX,Bybit,0.0008863557543122538,2.438273907508672,2753.335862879096,2024-09-07 04:48:38.633246
1279,BTCUSDT,Huobi,Bybit,5.151236955007205e-05,0.14183085446409452,2753.47769373356,2024-09-07 04:48:38.932333
1280,SOLUSDT,Binance,Bybit,0.0008430675783216053,2.3213677712185112,2755.7990615047784,2024-09-07 04:48:40.292315
1281,ETHUSDT,Binance,Bybit,0.0024002285296403194,6.614547529379786,2762.413609034158,2024-09-07 04:48:40.370874
1282,BTCUSDT,OKX,Bybit,0.00011137092126724951,0.3076525485593218,2762.7212615827175,2024-09-07 04:48:40.433824
1283,BTCUSDT,Binance,Bybit,0.0009334963085547133,2.578990099253087,2765.3002516819706,2024-09-07 04:48:40.560418
1284,ETHUSDT,Huobi,Bybit,0.001606190086909677,4.441597851580416,2769.741849533551,2024-09-07 04:48:40.719363
1285,DOGEUSDT,OKX,Bybit,0.0007270489076188834,2.0137377860896737,2771.7555873196407,2024-09-07 04:48:42.423260
1286,SOLUSDT,OKX,Bybit,0.000403246753246675,1.117701441379976,2772.873288761021,2024-09-07 04:48:42.642868
1287,DOGEUSDT,Binance,Bybit,0.0015065482796891823,4.177467482979001,2777.050756244,2024-09-07 04:48:42.863004
1288,ETHUSDT,OKX,Bybit,0.0021298285380033106,5.914641952132146,2782.965398196132,2024-09-07 04:48:43.639252
1289,BTCUSDT,Huobi,Bybit,0.00018670009049150853,0.5195798916779549,2783.48497808781,2024-09-07 04:48:44.059329
1290,SOLUSDT,Binance,Bybit,0.00042051023888013683,1.1704839330549774,2784.655462020865,2024-09-07 04:48:45.292765
1291,ETHUSDT,Binance,Bybit,0.0018558392059009029,5.167872781344413,2789.8233348022095,2024-09-07 04:48:45.371575
1292,BTCUSDT,OKX,Bybit,9.778852186889979e-05,0.2728127001856728,2790.096147502395,2024-09-07 04:48:45.434836
1293,BTCUSDT,Binance,Bybit,0.0003680279237373617,1.0268332921929182,2791.122980794588,2024-09-07 04:48:45.575914
1294,ETHUSDT,Huobi,Bybit,0.0007965623502020386,2.223303481284656,2793.3462842758727,2024-09-07 04:48:45.733474
1295,DOGEUSDT,OKX,Bybit,0.0013964476021315845,3.900761720600214,2797.247045996473,2024-09-07 04:48:47.437145
1296,ETHUSDT,OKX,Huobi,8.958608733841168e-05,0.2505944181697541,2797.497640414643,2024-09-07 04:48:47.484570
1297,SOLUSDT,OKX,Bybit,7.857142857141484e-05,0.21980338603254065,2797.7174438006755,2024-09-07 04:48:47.643082
1298,DOGEUSDT,Binance,Bybit,0.0011735849056604547,3.283358962347424,2801.000802763023,2024-09-07 04:48:47.869597
1299,ETHUSDT,OKX,Bybit,0.002278494844889501,6.382065889626902,2807.38286865265,2024-09-07 04:48:48.651901
1300,SOLUSDT,Binance,Bybit,0.00014413015945188932,0.4046285405014089,2807.7874971931515,2024-09-07 04:48:50.296752
1301,ETHUSDT,Binance,Bybit,0.0015401244779147411,4.32434225321014,2812.1118394463615,2024-09-07 04:48:50.375674
1302,BTCUSDT,Binance,Bybit,9.277522827710622e-05,0.26089431784538925,2812.3727337642067,2024-09-07 04:48:50.580243
1303,ETHUSDT,Huobi,Bybit,0.00044062383009023896,1.2391984455925407,2813.6119322097993,2024-09-07 04:48:50.737586
1304,DOGEUSDT,OKX,Bybit,0.00028408208541331375,0.799296745245943,2814.4112289550453,2024-09-07 04:48:52.441554
1305,DOGEUSDT,Binance,Bybit,0.0007292642326046902,2.052449445117924,2816.463678400163,2024-09-07 04:48:52.883977
1306,ETHUSDT,OKX,Bybit,0.0008350447652110283,2.3518732510550535,2818.8155516512184,2024-09-07 04:48:53.660082
1307,ETHUSDT,Binance,Bybit,0.0011193065823501417,3.1551188013941545,2821.9706704526125,2024-09-07 04:48:55.377843
1308,ETHUSDT,Huobi,Bybit,0.0006792276003178004,1.9167603666587423,2823.8874308192712,2024-09-07 04:48:55.741683
1309,SOLUSDT,Huobi,Bybit,0.001335583577698289,3.771537677870832,2827.6589684971423,2024-09-07 04:48:56.994068
1310,SOLUSDT,Huobi,OKX,0.00036002061689730056,1.0180155262135258,2828.676984023356,2024-09-07 04:48:57.002105
1311,DOGEUSDT,OKX,Bybit,0.00017284826974268194,0.48893192234938504,2829.1659159457054,2024-09-07 04:48:57.623638
1312,DOGEUSDT,Binance,Bybit,0.0007292642326046902,2.0632095106034902,2831.229125456309,2024-09-07 04:48:57.891567
1313,ETHUSDT,OKX,Bybit,0.0009267245317495661,2.6237694855642313,2833.852894941873,2024-09-07 04:48:58.667348
1314,ETHUSDT,Binance,Bybit,0.0010780327778969544,3.054986308485513,2836.9078812503585,2024-09-07 04:49:00.382833
1315,ETHUSDT,Huobi,Bybit,0.0009634011293239257,2.733080256584541,2839.640961506943,2024-09-07 04:49:00.746043
1316,SOLUSDT,Huobi,Bybit,0.0011013978181747034,3.1275743594032637,2842.768535866346,2024-09-07 04:49:02.024697
1317,DOGEUSDT,OKX,Bybit,0.00017284826974268194,0.4913676227034352,2843.2599034890495,2024-09-07 04:49:02.626150
1318,DOGEUSDT,Binance,Bybit,0.0007292642326046902,2.073487751613627,2845.3333912406633,2024-09-07 04:49:02.896701
1319,ETHUSDT,OKX,Bybit,1.528055426156926e-06,0.004347827127710783,2845.337739067791,2024-09-07 04:49:04.199561
1320,ETHUSDT,Binance,Bybit,0.0010780327778969544,3.0673673469022904,2848.4051064146934,2024-09-07 04:49:05.398136
1321,ETHUSDT,Huobi,Bybit,0.0003540006848532359,1.0083373584102557,2849.4134437731036,2024-09-07 04:49:05.746722
1322,SOLUSDT,Huobi,Bybit,0.00012096359949946827,0.34467530662097035,2849.7581190797246,2024-09-07 04:49:07.039833
1323,DOGEUSDT,OKX,Bybit,0.0003953405813180203,1.1266250314127264,2850.8847441111375,2024-09-07 04:49:07.640413
1324,DOGEUSDT,Binance,Bybit,0.0006179316466932822,1.7616519044613517,2852.646396015599,2024-09-07 04:49:07.908757
1325,ETHUSDT,OKX,Bybit,0.00048681437103863245,1.3887092610719554,2854.035105276671,2024-09-07 04:49:09.204872
1326,ETHUSDT,Binance,Bybit,0.0010184210526314043,2.906609436162848,2856.941714712834,2024-09-07 04:49:10.404339
1327,SOLUSDT,Huobi,Bybit,1.1059330152778275e-05,0.031595861650253715,2856.973310574484,2024-09-07 04:49:12.052095
1328,SOLUSDT,OKX,Bybit,0.00016086073893616885,0.4595748378599241,2857.432885412344,2024-09-07 04:49:12.340095
1329,DOGEUSDT,OKX,Bybit,0.0012862980235398965,3.675510272903802,2861.108395685248,2024-09-07 04:49:12.651857
1330,DOGEUSDT,Binance,Bybit,0.0005066237656718348,1.4495055094173623,2862.5579011946656,2024-09-07 04:49:12.920527
1331,ETHUSDT,Binance,Huobi,0.00014122807017543856,0.4042735281511764,2862.9621747228166,2024-09-07 04:49:13.849390
1332,ETHUSDT,OKX,Huobi,0.00010457951098281904,0.29940718419482026,2863.2615819070115,2024-09-07 04:49:14.399447
1333,SOLUSDT,OKX,Huobi,0.00018984622894801248,0.5435794138167669,2863.805161320828,2024-09-07 04:49:14.748415
1334,SOLUSDT,OKX,Bybit,0.0013837398373983322,3.9627612882665875,2867.7679226090945,2024-09-07 04:49:17.345762
1335,DOGEUSDT,OKX,Bybit,0.0011748417897191848,3.3691735986973375,2871.1370962077917,2024-09-07 04:49:17.659175
1336,SOLUSDT,Binance,Bybit,6.31590912780625e-05,0.18133840993121922,2871.318434617723,2024-09-07 04:49:17.721864
1337,DOGEUSDT,Binance,Bybit,0.0005066237656718348,1.454678157788989,2872.7731127755123,2024-09-07 04:49:17.926826
1338,ETHUSDT,Binance,Huobi,9.554093567234849e-05,0.27446743116893757,2873.0475802066812,2024-09-07 04:49:18.858755
1339,ETHUSDT,OKX,Huobi,0.00031547854061547394,0.9063848577224226,2873.9539650644037,2024-09-07 04:49:19.415174
1340,ETHUSDT,Binance,Bybit,2.259728510912171e-05,0.06494355713905114,2874.018908621543,2024-09-07 04:49:30.566077
1341,ETHUSDT,Binance,OKX,2.7166269926485152e-05,0.0780763734454351,2874.0969849949884,2024-09-07 04:49:31.576280
1342,ETHUSDT,Binance,Bybit,0.0002738914500586948,0.7871905908296002,2874.884175585818,2024-09-07 04:49:35.579315
1343,ETHUSDT,Binance,OKX,0.00013682190554070803,0.3933471311124791,2875.2775227169304,2024-09-07 04:49:36.591765
1344,SOLUSDT,Binance,Bybit,0.0014481213296083009,4.163750709189703,2879.44127342612,2024-09-07 04:49:37.681995
1345,SOLUSDT,Binance,OKX,0.00022635432872055274,0.6517739965366229,2880.0930474226566,2024-09-07 04:49:37.698688
1346,SOLUSDT,Huobi,Bybit,0.00042828624383486284,1.233504233175553,2881.326551655832,2024-09-07 04:49:38.679273
1347,ETHUSDT,Binance,Bybit,0.0001001096491227405,0.2884485900943012,2881.6150002459267,2024-09-07 04:49:40.584061
1348,SOLUSDT,Binance,Bybit,0.000340481717697383,0.9811372250262778,2882.596137470953,2024-09-07 04:49:42.683605
1349,SOLUSDT,Binance,OKX,0.0004219355048912599,1.2162696566614022,2883.8124071276147,2024-09-07 04:49:42.699659
1350,SOLUSDT,Binance,Bybit,9.612035611586672e-05,0.27719307554446115,2884.089600203159,2024-09-07 04:49:47.696875
1351,SOLUSDT,Binance,OKX,0.0004219355048912599,1.2168998016133519,2885.3065000047723,2024-09-07 04:49:47.722350
1352,ETHUSDT,Huobi,Bybit,0.00016970328525199065,0.48964599200973263,2885.796145996782,2024-09-07 04:49:48.679365
1353,SOLUSDT,Binance,Bybit,0.0002753655298248607,0.794648784708945,2886.590794781491,2024-09-07 04:49:52.715530
1354,SOLUSDT,Binance,OKX,0.00068264110062155,1.9705055171936718,2888.5613002986843,2024-09-07 04:49:52.810184
1355,ETHUSDT,Binance,Bybit,2.2489446078958596e-05,0.06496214360883379,2888.626262442293,2024-09-07 04:49:54.192263
1356,SOLUSDT,Huobi,Bybit,7.220157834525454e-07,0.00208563375397887,2888.628348076047,2024-09-07 04:49:55.470038
1357,SOLUSDT,Binance,Bybit,0.0002753655298248607,0.7954286755350729,2889.4237767515824,2024-09-07 04:49:57.720457
1358,SOLUSDT,Binance,OKX,3.100018734682403e-05,0.08957267840366691,2889.513349429986,2024-09-07 04:49:57.814212
1359,ETHUSDT,Binance,Bybit,0.00024688076916047543,0.7133652782067366,2890.226714708193,2024-09-07 04:49:59.194717
1360,SOLUSDT,Binance,Bybit,0.0002753655298248607,0.795868810609588,2891.0225835188025,2024-09-07 04:50:02.730061
1361,SOLUSDT,OKX,Bybit,8.751526997311096e-05,0.2530086218950087,2891.2755921406974,2024-09-07 04:50:04.146603
1362,ETHUSDT,OKX,Bybit,4.476043389574271e-06,0.012941475001638805,2891.288533615699,2024-09-07 04:50:07.420503
1363,SOLUSDT,Binance,Bybit,0.00020185052453254972,0.5836081070852754,2891.8721417227844,2024-09-07 04:50:07.736174
1364,ETHUSDT,Binance,Bybit,2.280100525464115e-05,0.06593759189917156,2891.9380793146834,2024-09-07 04:50:08.572225
1365,ETHUSDT,OKX,Bybit,0.00023358622328651128,0.6755168939255642,2892.613596208609,2024-09-07 04:50:12.563559
1366,SOLUSDT,Binance,Bybit,0.0002917036614670629,0.8437859772234595,2893.4573821858326,2024-09-07 04:50:12.736668
1367,SOLUSDT,Huobi,Bybit,0.00026883042621933875,0.7778493813005095,2894.2352315671333,2024-09-07 04:50:12.893713
1368,SOLUSDT,OKX,Bybit,5.863192182470941e-06,0.016969457383956388,2894.252201024517,2024-09-07 04:50:13.469714
1369,ETHUSDT,Binance,Bybit,2.280100525464115e-05,0.06599185964381674,2894.318192884161,2024-09-07 04:50:13.587195
1370,ETHUSDT,OKX,Bybit,0.0005728615187672471,1.6580435157712943,2895.976236399932,2024-09-07 04:50:17.565754
1371,SOLUSDT,Binance,Bybit,0.0005450127918914882,1.5783440938517315,2897.5545804937838,2024-09-07 04:50:17.756343
1372,SOLUSDT,Huobi,Bybit,0.00016591377776912575,0.48074422674195805,2898.0353247205258,2024-09-07 04:50:17.897590
1373,ETHUSDT,Binance,Bybit,9.152557863224484e-05,0.2652443599917317,2898.3005690805176,2024-09-07 04:50:18.592562
1374,SOLUSDT,Binance,Bybit,0.0007003300330033096,2.0297669331976698,2900.330336013715,2024-09-07 04:50:22.766426
1375,SOLUSDT,Huobi,Bybit,0.0006774381548561633,1.9647944313024874,2902.2951304450175,2024-09-07 04:50:22.908520
1376,SOLUSDT,OKX,Bybit,0.0001691806483140857,0.49101217176750195,2902.786142616785,2024-09-07 04:50:23.759956
1377,SOLUSDT,Bybit,Huobi,0.0004618069145466601,1.3405267121106588,2904.126669328896,2024-09-07 04:50:29.208203
1378,SOLUSDT,Binance,Huobi,0.0005011353170818996,1.4553604392801371,2905.5820297681757,2024-09-07 04:50:30.347127
1379,ETHUSDT,Binance,Huobi,7.324696689282309e-05,0.21282507073881127,2905.7948548389145,2024-09-07 04:50:30.358405
1380,SOLUSDT,Bybit,OKX,9.124123307778726e-05,0.2651283056265924,2906.059983144541,2024-09-07 04:50:34.155119
1381,SOLUSDT,Bybit,Huobi,0.001455618985483572,4.230116084419263,2910.2900992289606,2024-09-07 04:50:34.220110
1382,SOLUSDT,Binance,Huobi,0.0007407499775870094,2.1557973257755476,2912.445896554736,2024-09-07 04:50:35.351284
1383,ETHUSDT,Binance,Huobi,0.0002286151666781159,0.6658293040818557,2913.111725858818,2024-09-07 04:50:35.366384
1384,SOLUSDT,OKX,Huobi,0.00043217922606929955,1.2589863711350655,2914.370712229953,2024-09-07 04:50:38.690213
1385,SOLUSDT,Bybit,Huobi,0.0014151700513824333,4.124330150573921,2918.4950423805267,2024-09-07 04:50:39.223969
1386,SOLUSDT,Binance,Huobi,0.0005875269974000541,1.7146946291767746,2920.2097370097035,2024-09-07 04:50:40.361192
1387,SOLUSDT,Bybit,Binance,0.0009638558147120994,2.8146611351956934,2923.0243981448994,2024-09-07 04:50:43.537771
1388,SOLUSDT,OKX,Binance,0.00039127883283074805,1.143717574841936,2924.1681157197413,2024-09-07 04:50:43.537771
1389,SOLUSDT,OKX,Huobi,0.0010319178417148825,3.0175012507849903,2927.185616970526,2024-09-07 04:50:43.695157
1390,SOLUSDT,Bybit,Huobi,0.001604860544772403,4.697724703901261,2931.8833416744274,2024-09-07 04:50:44.225527
1391,ETHUSDT,Huobi,Binance,2.5586490479644064e-06,0.007501660520917976,2931.8908433349484,2024-09-07 04:50:46.461709
1392,SOLUSDT,Bybit,Binance,0.000783887801696072,2.2982734679946755,2934.189116802943,2024-09-07 04:50:48.539205
1393,SOLUSDT,OKX,Binance,0.00021150680466150342,0.6206009643675493,2934.8097177673103,2024-09-07 04:50:48.539205
1394,ETHUSDT,Huobi,Binance,0.00019063809541233247,0.559486534992765,2935.369204302303,2024-09-07 04:50:53.118311
1395,SOLUSDT,Bybit,Binance,0.0005466536235428036,1.60463021196781,2936.973834514271,2024-09-07 04:50:53.544423
1396,SOLUSDT,OKX,Binance,0.00038312820930800967,1.1252375260019314,2938.099072040273,2024-09-07 04:50:53.544423
1397,ETHUSDT,Huobi,OKX,3.966914926710604e-05,0.11655189065031134,2938.2156239309234,2024-09-07 04:50:53.653714
1398,ETHUSDT,Huobi,Bybit,0.00011291585843421119,0.33177113944097164,2938.5473950703645,2024-09-07 04:50:55.069745
1399,BTCUSDT,Huobi,OKX,0.0001335890175707872,0.3925576595926459,2938.939952729957,2024-09-07 04:50:56.597981
1400,SOLUSDT,Bybit,OKX,0.0006605151613954308,1.9412143972089075,2940.881167127166,2024-09-07 04:50:56.660529
1401,BTCUSDT,Huobi,Bybit,7.081719710668117e-05,0.20826496127977107,2941.089432088446,2024-09-07 04:50:57.054330
1402,ETHUSDT,Huobi,Binance,0.001550404045956767,4.559876955030616,2945.6493090434765,2024-09-07 04:50:58.128219
1403,SOLUSDT,Bybit,Binance,0.0007667563381429585,2.2585952776555116,2947.907904321132,2024-09-07 04:50:58.553139
1404,ETHUSDT,Huobi,OKX,0.002242138053616124,6.60961649083417,2954.517520811966,2024-09-07 04:50:58.669776
1405,BTCUSDT,Huobi,Binance,0.0005828030238520451,1.7219017451530614,2956.239422557119,2024-09-07 04:50:59.202714
1406,SOLUSDT,Huobi,Binance,0.0005664011019238303,1.6744172664870198,2957.913839823606,2024-09-07 04:50:59.219360
1407,SOLUSDT,Huobi,OKX,0.0006234533740306076,1.8441213635298574,2959.7579611871356,2024-09-07 04:50:59.219360
1408,ETHUSDT,Huobi,Bybit,0.002020102027253069,5.979013057572542,2965.736974244708,2024-09-07 04:51:00.080967
1409,BTCUSDT,Huobi,OKX,0.0010923840700002214,3.239723826475576,2968.976698071184,2024-09-07 04:51:01.608241
1410,SOLUSDT,Bybit,OKX,8.882913713027232e-05,0.2637316382495483,2969.2404297094336,2024-09-07 04:51:01.781239
1411,BTCUSDT,Huobi,Bybit,0.0011862261738493584,3.522190714173046,2972.7626204236067,2024-09-07 04:51:02.069611
1412,ETHUSDT,Huobi,Binance,0.0005256435484977816,1.5626134926410284,2974.3252339162477,2024-09-07 04:51:03.139005
1413,SOLUSDT,Bybit,Binance,0.0005211800179285293,1.5501588787377472,2975.8753927949856,2024-09-07 04:51:03.565867
1414,ETHUSDT,Huobi,OKX,0.0013493856257008026,4.015603478914284,2979.8909962739,2024-09-07 04:51:03.670042
1415,BTCUSDT,Huobi,Binance,0.00010525027347540105,0.31363434228471326,2980.2046306161847,2024-09-07 04:51:04.216149
1416,ETHUSDT,Huobi,Bybit,0.00014032764986034695,0.41820511191729254,2980.622835728102,2024-09-07 04:51:05.092064
1417,SOLUSDT,Huobi,Binance,0.0015211278773254932,4.53390848721898,2985.156744215321,2024-09-07 04:51:05.359990
1418,SOLUSDT,Huobi,OKX,0.0018229523655697716,5.4417985484638765,2990.5985427637847,2024-09-07 04:51:05.359990
1419,BTCUSDT,Huobi,OKX,0.0002646253737680331,0.7913882571690017,2991.3899310209536,2024-09-07 04:51:06.613219
1420,SOLUSDT,Bybit,OKX,0.0006589212970507228,1.971090533332799,2993.3610215542863,2024-09-07 04:51:06.795839
1421,BTCUSDT,Huobi,Bybit,0.00043078649977716177,1.2894995170447603,2994.6505210713312,2024-09-07 04:51:07.069692
1422,ETHUSDT,Huobi,Binance,0.0009068121886902352,2.7155855933750472,2997.3661066647064,2024-09-07 04:51:08.139594
1423,SOLUSDT,Bybit,Binance,0.0002920570264766109,0.8754018323742704,2998.2415084970808,2024-09-07 04:51:08.580802
1424,ETHUSDT,Huobi,OKX,0.0016667740990329756,4.997391289008491,3003.2388997860894,2024-09-07 04:51:08.676461
1425,ETHUSDT,Huobi,Bybit,0.0010354978434263672,3.109847404022671,3006.348747190112,2024-09-07 04:51:10.111383
1426,SOLUSDT,Huobi,Binance,0.00034917942077424685,1.049755114189226,3007.3985023043015,2024-09-07 04:51:10.363481
1427,SOLUSDT,Huobi,OKX,0.0008870236920400999,2.6676337229498284,3010.066136027251,2024-09-07 04:51:10.363481
1428,SOLUSDT,Bybit,OKX,0.0005771894093686402,1.7373782952141141,3011.803514322465,2024-09-07 04:51:11.800170
1429,BTCUSDT,Huobi,Bybit,3.062117883422628e-05,0.0922249740256194,3011.895739296491,2024-09-07 04:51:13.503384
1430,ETHUSDT,Huobi,OKX,0.0013128823069071417,3.954264626371368,3015.850003922862,2024-09-07 04:51:13.676497
1431,BTCUSDT,Huobi,OKX,7.792798794795065e-05,0.2350191227585277,3016.0850230456203,2024-09-07 04:51:14.536178
1432,ETHUSDT,Huobi,Bybit,0.0010400932230162944,3.137009592510694,3019.222032638131,2024-09-07 04:51:15.125693
1433,SOLUSDT,Huobi,Binance,0.0005695863229129212,1.719707575628029,3020.941740213759,2024-09-07 04:51:15.372739
1434,SOLUSDT,Huobi,OKX,0.0015236424067329004,4.602834943659168,3025.5445751574184,2024-09-07 04:51:15.372739
1435,SOLUSDT,Bybit,OKX,0.0005771894093686402,1.7463122863536038,3027.290887443772,2024-09-07 04:51:16.807130
1436,ETHUSDT,Binance,OKX,4.1850941102147994e-05,0.12669497262947865,3027.4175824164017,2024-09-07 04:51:16.964740
1437,BTCUSDT,Huobi,Bybit,0.0003780307379499981,1.1444569027636715,3028.5620393191653,2024-09-07 04:51:18.669616
1438,ETHUSDT,Huobi,OKX,0.0022510111999265664,6.817327070179883,3035.3793663893453,2024-09-07 04:51:18.685171
1439,BTCUSDT,Huobi,OKX,0.00025950685368607935,0.7877017491153441,3036.1670681384608,2024-09-07 04:51:19.540298
1440,ETHUSDT,Huobi,Bybit,0.001973827441131458,5.992869874951339,3042.159938013412,2024-09-07 04:51:20.141773
1441,SOLUSDT,Huobi,Binance,0.0018832429607368558,5.729126288699428,3047.8890643021114,2024-09-07 04:51:20.377733
1442,SOLUSDT,Huobi,OKX,0.00298567975436073,9.100020672824282,3056.989084974936,2024-09-07 04:51:20.377733
1443,BTCUSDT,OKX,Bybit,0.0007408595806480565,2.264799651540217,3059.253884626476,2024-09-07 04:51:20.550900
1444,ETHUSDT,OKX,Bybit,0.0026879477901148863,8.223114718582117,3067.476999345058,2024-09-07 04:51:20.613460
1445,ETHUSDT,OKX,Binance,0.00042692588159233026,1.3095853222095848,3068.7865846672676,2024-09-07 04:51:20.613460
1446,SOLUSDT,OKX,Bybit,0.0015724617524338616,4.825549530771417,3073.612134198039,2024-09-07 04:51:20.636552
1447,SOLUSDT,OKX,Binance,0.0037405056041887545,11.496863413070322,3085.1089976111093,2024-09-07 04:51:20.636552
1448,DOGEUSDT,OKX,Bybit,6.637040328841487e-05,0.20475992836016668,3085.3137575394694,2024-09-07 04:51:20.708550
1449,SOLUSDT,Huobi,Bybit,0.00047443868202848554,1.4637921927713802,3086.777549732241,2024-09-07 04:51:21.197437
1450,BTCUSDT,OKX,Binance,0.00010536153467781634,0.3252276198488185,3087.1027773520896,2024-09-07 04:51:21.356842
1451,BTCUSDT,Huobi,Binance,0.0003495622396993371,1.0791345610332403,3088.181911913123,2024-09-07 04:51:22.350261
1452,ETHUSDT,Huobi,Binance,0.00019237393050709588,0.5940856925156456,3088.7759976056386,2024-09-07 04:51:22.381146
1453,BTCUSDT,Huobi,Bybit,0.0010449046808905728,3.2274764981205806,3092.0034741037593,2024-09-07 04:51:23.676971
1454,BTCUSDT,Bybit,Binance,2.6263734538361887e-05,0.08120755843555384,3092.0846816621947,2024-09-07 04:51:24.401808
1455,ETHUSDT,Huobi,Bybit,0.0023468863041395047,7.256771190632565,3099.3414528528274,2024-09-07 04:51:25.146016
1456,SOLUSDT,Huobi,Binance,0.004126793299894418,12.790341541718078,3112.1317943945455,2024-09-07 04:51:25.380695
1457,ETHUSDT,OKX,Bybit,0.0021764423297304077,6.773375373020139,3118.9051697675654,2024-09-07 04:51:25.617216
1458,SOLUSDT,OKX,Bybit,0.0010797775778885322,3.3677238698756433,3122.272893637441,2024-09-07 04:51:25.648944
1459,SOLUSDT,OKX,Binance,0.003001439201897032,9.371312261983897,3131.644205899425,2024-09-07 04:51:25.648944
1460,BTCUSDT,OKX,Binance,0.0005437553586738792,1.7028483184178171,3133.3470542178425,2024-09-07 04:51:26.631379
1461,ETHUSDT,OKX,Binance,5.947690840382193e-05,0.18636179574109987,3133.5334160135835,2024-09-07 04:51:26.663249
1462,SOLUSDT,Huobi,Bybit,0.0003326423769682684,1.0423460038122563,3134.575762017396,2024-09-07 04:51:26.996714
1463,ETHUSDT,Huobi,Binance,0.00022513082281949443,0.7056896204930201,3135.281451637889,2024-09-07 04:51:27.393209
1464,DOGEUSDT,OKX,Bybit,0.0001777777777777806,0.557383369180078,3135.838835007069,2024-09-07 04:51:27.772094
1465,BTCUSDT,Huobi,Binance,0.0007765824653974242,2.435237453578776,3138.274072460648,2024-09-07 04:51:28.199465
1466,BTCUSDT,Bybit,Binance,0.0002569531018063757,0.8063892572372902,3139.080461717885,2024-09-07 04:51:29.416566
1467,ETHUSDT,Bybit,Binance,0.0005425766375807962,1.7031917220144634,3140.7836534398994,2024-09-07 04:51:30.146347
1468,SOLUSDT,Bybit,Binance,0.004737646384407508,14.879922319925743,3155.663575759825,2024-09-07 04:51:30.303003
1469,SOLUSDT,Huobi,Binance,0.00300659645749435,9.487806927923444,3165.1513826877485,2024-09-07 04:51:30.382129
1470,SOLUSDT,OKX,Binance,0.0046551588601375345,14.734282502795441,3179.885665190544,2024-09-07 04:51:30.656027
1471,BTCUSDT,OKX,Binance,0.001045246503877217,3.3237643742696945,3183.2094295648135,2024-09-07 04:51:31.645919
1472,ETHUSDT,OKX,Binance,0.0006438335046249468,2.0494568829918913,3185.2588864478053,2024-09-07 04:51:31.677648
1473,ETHUSDT,Huobi,Binance,7.797775994503996e-05,0.24837935281023227,3185.5072658006156,2024-09-07 04:51:32.421534
1474,BTCUSDT,Huobi,Binance,0.0004938236514841093,1.573078829826821,3187.0803446304426,2024-09-07 04:51:33.211447
1475,BTCUSDT,Bybit,Binance,0.0002569531018063757,0.8189301802589251,3187.8992748107016,2024-09-07 04:51:34.424668
1476,ETHUSDT,Bybit,Binance,0.0006806592519179658,2.1698731355824776,3190.069147946284,2024-09-07 04:51:35.153421
1477,SOLUSDT,Bybit,Binance,0.004798000983122985,15.305954908076574,3205.3751028543606,2024-09-07 04:51:35.324659
1478,SOLUSDT,Huobi,Binance,0.002763552372308958,8.858221969633238,3214.233324823994,2024-09-07 04:51:35.389233
1479,SOLUSDT,OKX,Binance,0.0037262132744086763,11.9769188820059,3226.210243706,2024-09-07 04:51:35.674014
1480,BTCUSDT,OKX,Binance,0.0003691110265857771,1.1908297750358716,3227.401073481036,2024-09-07 04:51:36.651933
1481,ETHUSDT,OKX,Binance,5.03913683448814e-05,0.1626331562904485,3227.5637066373265,2024-09-07 04:51:36.683056
1482,BTCUSDT,Bybit,Huobi,8.959243242825411e-06,0.028916528329479007,3227.592623165656,2024-09-07 04:51:48.295310
1483,SOLUSDT,Bybit,Huobi,0.0006959751308900728,2.246324198367551,3229.838947364023,2024-09-07 04:51:48.526584
1484,SOLUSDT,Binance,Huobi,0.0008929960070694788,2.884233283473561,3232.7231806474965,2024-09-07 04:51:48.542209
1485,SOLUSDT,OKX,Huobi,0.0006139059304703263,1.9845879321683941,3234.707768579665,2024-09-07 04:51:48.542209
1486,ETHUSDT,Bybit,Huobi,0.00018301216364281564,0.5919908674799886,3235.299759447145,2024-09-07 04:51:48.542209
1487,ETHUSDT,Binance,Huobi,0.00014088129875606962,0.4557932319761134,3235.755552679121,2024-09-07 04:51:49.672674
1488,ETHUSDT,Bybit,OKX,1.4522987161232417e-05,0.04699283634844538,3235.80254551547,2024-09-07 04:51:52.817270
